item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
511145.b2114	511145.b0144	binding		f	f	258
511145.b2114	511145.b0194	binding		f	f	520
511145.b2114	511145.b0642	binding		f	f	379
511145.b2114	511145.b0675	binding		f	f	181
511145.b2114	511145.b0680	binding		f	f	258
511145.b2114	511145.b0838	binding		f	f	199
511145.b2114	511145.b0930	binding		f	f	363
511145.b2114	511145.b1454	binding		f	f	199
511145.b2114	511145.b1635	binding		f	f	199
511145.b2114	511145.b1637	binding		f	f	561
511145.b2114	511145.b1713	binding		f	f	591
511145.b2114	511145.b1714	binding		f	f	562
511145.b2114	511145.b1876	binding		f	f	487
511145.b2114	511145.b2049	binding		f	f	386
511145.b2114	511145.b2255	binding		f	f	183
511145.b2114	511145.b2301	binding		f	f	199
511145.b2114	511145.b2302	binding		f	f	199
511145.b2114	511145.b2400	binding		f	f	258
511145.b2114	511145.b2890	binding		f	f	296
511145.b2114	511145.b2989	binding		f	f	199
511145.b2114	511145.b3229	binding		f	f	199
511145.b2114	511145.b3288	binding		f	f	183
511145.b2114	511145.b3592	binding		f	f	199
511145.b2114	511145.b3829	binding		f	f	231
511145.b2114	511145.b4019	binding		f	f	572
511145.b2114	511145.b4129	binding		f	f	296
511145.b2125	511145.b0243	binding		f	f	198
511145.b2125	511145.b2028	activation	activation	t	t	153
511145.b2125	511145.b2028	expression	inhibition	t	t	153
511145.b2125	511145.b2028	expression		t	t	153
511145.b2125	511145.b2126	binding		f	f	304
511145.b2126	511145.b2125	binding		f	f	304
511145.b2127	511145.b0015	binding		f	f	173
511145.b2127	511145.b1000	binding		f	f	173
511145.b2127	511145.b1040	activation	activation	t	t	401
511145.b2127	511145.b1163	binding		f	f	426
511145.b2127	511145.b1285	binding		f	f	401
511145.b2127	511145.b1285	inhibition	inhibition	f	f	817
511145.b2127	511145.b1341	activation	activation	f	f	817
511145.b2127	511145.b1559	binding		f	f	173
511145.b2128	511145.b2129	binding		f	f	927
511145.b2128	511145.b2130	binding		f	f	927
511145.b2128	511145.b2131	binding		f	f	927
511145.b2129	511145.b2128	binding		f	f	927
511145.b2129	511145.b2130	binding		f	f	927
511145.b2129	511145.b2131	binding		f	f	936
511145.b2129	511145.b2678	binding		f	f	152
511145.b2130	511145.b0435	binding		f	f	186
511145.b2130	511145.b2128	binding		f	f	927
511145.b2130	511145.b2129	binding		f	f	927
511145.b2130	511145.b2131	binding		f	f	927
511145.b2131	511145.b1243	binding		f	f	369
511145.b2131	511145.b0128	binding		f	f	376
511145.b2131	511145.b0151	binding		f	f	360
511145.b2131	511145.b0153	binding		f	f	360
511145.b2131	511145.b0197	binding		f	f	360
511145.b2131	511145.b0198	binding		f	f	360
511145.b2131	511145.b0199	binding		f	f	360
511145.b2131	511145.b0262	binding		f	f	378
511145.b2131	511145.b0365	binding		f	f	360
511145.b2131	511145.b0653	binding		f	f	360
511145.b2131	511145.b0654	binding		f	f	360
511145.b2131	511145.b0696	binding		f	f	360
511145.b2131	511145.b0697	binding		f	f	360
511145.b2131	511145.b0698	binding		f	f	360
511145.b2131	511145.b0792	binding		f	f	376
511145.b2131	511145.b0793	binding		f	f	376
511145.b2131	511145.b0810	binding		f	f	360
511145.b2131	511145.b0830	binding		f	f	368
511145.b2131	511145.b0855	binding		f	f	378
511145.b2131	511145.b0856	binding		f	f	360
511145.b2131	511145.b0857	binding		f	f	360
511145.b2131	511145.b0861	binding		f	f	360
511145.b2131	511145.b0862	binding		f	f	360
511145.b2131	511145.b0864	binding		f	f	360
511145.b2131	511145.b0886	binding		f	f	376
511145.b2131	511145.b0887	binding		f	f	376
511145.b2131	511145.b0914	binding		f	f	360
511145.b2131	511145.b1124	binding		f	f	360
511145.b2131	511145.b1125	binding		f	f	360
511145.b2131	511145.b1126	binding		f	f	378
511145.b2131	511145.b1294	binding		f	f	369
511145.b2131	511145.b1311	binding		f	f	383
511145.b2131	511145.b1319	binding		f	f	360
511145.b2131	511145.b1329	binding		f	f	369
511145.b2131	511145.b1441	binding		f	f	378
511145.b2131	511145.b1487	binding		f	f	368
511145.b2131	511145.b1516	binding		f	f	360
511145.b2131	511145.b1709	binding		f	f	372
511145.b2131	511145.b1711	binding		f	f	360
511145.b2131	511145.b1859	binding		f	f	372
511145.b2131	511145.b1918	binding		f	f	360
511145.b2131	511145.b2128	binding		f	f	927
511145.b2131	511145.b2129	binding		f	f	936
511145.b2131	511145.b2130	binding		f	f	927
511145.b2131	511145.b2177	binding		f	f	369
511145.b2131	511145.b2200	binding		f	f	360
511145.b2131	511145.b2201	binding		f	f	360
511145.b2131	511145.b2307	binding		f	f	360
511145.b2131	511145.b2308	binding		f	f	360
511145.b2131	511145.b2422	binding		f	f	360
511145.b2131	511145.b2677	binding		f	f	364
511145.b2131	511145.b2678	binding		f	f	384
511145.b2131	511145.b2679	binding		f	f	398
511145.b2131	511145.b3020	binding		f	f	369
511145.b2131	511145.b3194	binding		f	f	360
511145.b2131	511145.b3201	binding		f	f	365
511145.b2131	511145.b3269	binding		f	f	360
511145.b2131	511145.b3270	binding		f	f	360
511145.b2131	511145.b3450	binding		f	f	378
511145.b2131	511145.b3451	binding		f	f	388
511145.b2131	511145.b3452	binding		f	f	411
511145.b2131	511145.b3476	binding		f	f	368
511145.b2131	511145.b3485	binding		f	f	376
511145.b2131	511145.b3486	binding		f	f	376
511145.b2131	511145.b3544	binding		f	f	368
511145.b2131	511145.b3728	binding		f	f	426
511145.b2131	511145.b3749	binding		f	f	360
511145.b2131	511145.b3750	binding		f	f	360
511145.b2131	511145.b4032	binding		f	f	363
511145.b2131	511145.b4033	binding		f	f	383
511145.b2131	511145.b4034	binding		f	f	360
511145.b2131	511145.b4035	binding		f	f	378
511145.b2131	511145.b4105	binding		f	f	374
511145.b2131	511145.b4261	binding		f	f	360
511145.b2131	511145.b4262	binding		f	f	360
511145.b2131	511145.b4513	binding		f	f	360
511145.b2132	511145.b0271	binding		f	f	163
511145.b2132	511145.b3338	binding		f	f	152
511145.b2132	511145.b3432	binding		f	f	152
511145.b2133	511145.b0114	binding		f	f	183
511145.b2133	511145.b0321	binding		f	f	230
511145.b2133	511145.b0321	catalysis		t	f	179
511145.b2133	511145.b0321	catalysis		t	t	179
511145.b2133	511145.b1378	binding		f	f	551
511145.b2133	511145.b1380	binding		f	f	822
511145.b2133	511145.b2463	binding		f	f	153
511145.b2133	511145.b3605	binding		f	f	272
511145.b2133	511145.b3605	catalysis		t	f	179
511145.b2133	511145.b3605	catalysis		t	t	179
511145.b2134	511145.b0084	binding		f	f	193
511145.b2134	511145.b0110	binding		f	f	196
511145.b2134	511145.b0149	binding		f	f	185
511145.b2134	511145.b0635	binding		f	f	294
511145.b2134	511145.b3182	binding		f	f	382
511145.b2134	511145.b4150	binding		f	f	151
511145.b2137	511145.b0180	binding		f	f	203
511145.b2137	511145.b0586	binding		f	f	188
511145.b2137	511145.b0595	binding		f	f	241
511145.b2137	511145.b0608	binding		f	f	181
511145.b2137	511145.b0954	binding		f	f	194
511145.b2137	511145.b1095	binding		f	f	219
511145.b2137	511145.b1387	binding		f	f	163
511145.b2137	511145.b1387	reaction		t	f	163
511145.b2137	511145.b1387	reaction		t	t	163
511145.b2137	511145.b1732	reaction		t	f	187
511145.b2137	511145.b1732	reaction		t	t	187
511145.b2137	511145.b2323	binding		f	f	219
511145.b2140	511145.b2159	binding		f	f	414
511145.b2143	511145.b0469	reaction		t	f	270
511145.b2143	511145.b0469	reaction		t	t	270
511145.b2143	511145.b0755	reaction		t	f	152
511145.b2143	511145.b0755	reaction		t	t	152
511145.b2143	511145.b0777	reaction		t	f	198
511145.b2143	511145.b0777	reaction		t	t	198
511145.b2143	511145.b1238	binding		f	f	210
511145.b2143	511145.b1623	reaction		t	f	365
511145.b2143	511145.b1623	reaction		t	t	365
511145.b2143	511145.b2066	binding		f	f	205
511145.b2143	511145.b2066	reaction		t	f	183
511145.b2143	511145.b2066	reaction		t	t	183
511145.b2143	511145.b2407	binding		f	f	206
511145.b2143	511145.b2407	reaction		t	f	206
511145.b2143	511145.b2407	reaction		t	t	206
511145.b2143	511145.b2508	reaction		t	f	185
511145.b2143	511145.b2508	reaction		t	t	185
511145.b2143	511145.b2559	binding		f	f	347
511145.b2143	511145.b3831	binding		f	f	158
511145.b2143	511145.b4381	reaction		t	f	325
511145.b2143	511145.b4381	reaction		t	t	325
511145.b2143	511145.b4384	binding		f	f	181
511145.b2146	511145.b0945	binding		f	f	256
511145.b2146	511145.b0947	binding		f	f	193
511145.b2146	511145.b0947	catalysis		t	f	193
511145.b2146	511145.b0947	catalysis		t	t	193
511145.b2146	511145.b0947	reaction		f	f	194
511145.b2146	511145.b0947	reaction		t	f	194
511145.b2146	511145.b0947	reaction		t	t	194
511145.b2146	511145.b1378	binding		f	f	430
511145.b2146	511145.b1776	binding		f	f	239
511145.b2146	511145.b2147	binding		f	f	927
511145.b2146	511145.b2208	binding		f	f	201
511145.b2146	511145.b2525	binding		f	f	193
511145.b2146	511145.b2525	catalysis		t	f	193
511145.b2146	511145.b2525	catalysis		t	t	193
511145.b2146	511145.b2525	reaction		f	f	194
511145.b2146	511145.b2525	reaction		t	f	194
511145.b2146	511145.b2525	reaction		t	t	194
511145.b2146	511145.b3212	binding		f	f	795
511145.b2146	511145.b3844	binding		f	f	294
511145.b2147	511145.b0074	binding		f	f	343
511145.b2147	511145.b0114	binding		f	f	153
511145.b2147	511145.b0116	binding		f	f	198
511145.b2147	511145.b0219	binding		f	f	183
511145.b2147	511145.b0304	binding		f	f	198
511145.b2147	511145.b0307	binding		f	f	179
511145.b2147	511145.b0320	binding		f	f	384
511145.b2147	511145.b0352	binding		f	f	343
511145.b2147	511145.b0512	binding		f	f	258
511145.b2147	511145.b0516	binding		f	f	237
511145.b2147	511145.b0518	binding		f	f	384
511145.b2147	511145.b0723	binding		f	f	672
511145.b2147	511145.b0724	binding		f	f	153
511145.b2147	511145.b0728	binding		f	f	177
511145.b2147	511145.b0729	binding		f	f	384
511145.b2147	511145.b1136	binding		f	f	207
511145.b2147	511145.b1198	binding		f	f	159
511145.b2147	511145.b1241	binding		f	f	169
511145.b2147	511145.b1378	binding		f	f	726
511145.b2147	511145.b1387	binding		f	f	240
511145.b2147	511145.b1474	binding		f	f	194
511145.b2147	511145.b1611	binding		f	f	167
511145.b2147	511145.b1702	binding		f	f	212
511145.b2147	511145.b1761	binding		f	f	373
511145.b2147	511145.b1843	binding		f	f	183
511145.b2147	511145.b2146	binding		f	f	927
511145.b2147	511145.b2208	binding		f	f	432
511145.b2147	511145.b2281	binding		f	f	190
511145.b2147	511145.b2316	binding		f	f	152
511145.b2147	511145.b2383	binding		f	f	159
511145.b2147	511145.b2465	binding		f	f	179
511145.b2147	511145.b2468	binding		f	f	392
511145.b2147	511145.b2472	binding		f	f	237
511145.b2147	511145.b2488	binding		f	f	190
511145.b2147	511145.b2562	binding		f	f	202
511145.b2147	511145.b2584	binding		f	f	412
511145.b2147	511145.b2720	binding		f	f	190
511145.b2147	511145.b2763	catalysis		t	f	158
511145.b2147	511145.b2872	binding		f	f	237
511145.b2147	511145.b2873	binding		f	f	258
511145.b2147	511145.b2878	binding		f	f	563
511145.b2147	511145.b2887	binding		f	f	392
511145.b2147	511145.b2917	binding		f	f	226
511145.b2147	511145.b2935	binding		f	f	179
511145.b2147	511145.b3212	binding		f	f	795
511145.b2147	511145.b3213	binding		f	f	277
511145.b2147	511145.b3256	binding		f	f	185
511145.b2147	511145.b3500	binding		f	f	198
511145.b2147	511145.b3844	binding		f	f	559
511145.b2147	511145.b3894	binding		f	f	194
511145.b2147	511145.b3947	binding		f	f	159
511145.b2147	511145.b3957	binding		f	f	237
511145.b2147	511145.b3960	binding		f	f	213
511145.b2147	511145.b3962	binding		f	f	384
511145.b2147	511145.b4153	binding		f	f	153
511145.b2147	511145.b4154	binding		f	f	672
511145.b2147	511145.b4572	binding		f	f	384
511145.b2148	511145.b2149	binding		f	f	904
511145.b2148	511145.b2150	binding		f	f	928
511145.b2149	511145.b2148	binding		f	f	904
511145.b2149	511145.b2150	binding		f	f	904
511145.b2149	511145.b3781	binding		f	f	292
511145.b2150	511145.b0695	binding		f	f	177
511145.b2150	511145.b0993	activation	activation	f	f	187
511145.b2150	511145.b0993	binding		f	f	332
511145.b2150	511145.b0993	ptmod		f	f	187
511145.b2150	511145.b1129	binding		f	f	177
511145.b2150	511145.b1421	activation	activation	f	f	800
511145.b2150	511145.b1609	binding		f	f	177
511145.b2150	511145.b1968	binding		f	f	177
511145.b2150	511145.b2078	binding		f	f	177
511145.b2150	511145.b2148	binding		f	f	928
511145.b2150	511145.b2149	binding		f	f	904
511145.b2150	511145.b2216	activation	activation	f	f	165
511145.b2150	511145.b2216	binding		f	f	165
511145.b2150	511145.b2216	ptmod		f	f	165
511145.b2150	511145.b2218	binding		f	f	332
511145.b2150	511145.b2370	activation	activation	f	f	187
511145.b2150	511145.b2370	binding		f	f	332
511145.b2150	511145.b2370	ptmod		f	f	187
511145.b2150	511145.b2556	binding		f	f	177
511145.b2150	511145.b2786	binding		f	f	177
511145.b2150	511145.b3026	binding		f	f	165
511145.b2150	511145.b3210	activation	activation	f	f	187
511145.b2150	511145.b3210	binding		f	f	194
511145.b2150	511145.b3210	ptmod		f	f	187
511145.b2150	511145.b3404	binding		f	f	177
511145.b2150	511145.b3750	binding		f	f	158
511145.b2150	511145.b3911	binding		f	f	177
511145.b2150	511145.b4112	binding		f	f	165
511145.b2150	511145.b4399	binding		f	f	177
511145.b2153	511145.b0383	binding		f	f	153
511145.b2153	511145.b1277	binding		f	f	388
511145.b2153	511145.b2518	binding		f	f	151
511145.b2153	511145.b2744	binding		f	f	158
511145.b2153	511145.b2786	binding		f	f	392
511145.b2153	511145.b3041	binding		f	f	386
511145.b2153	511145.b3178	binding		f	f	158
511145.b2153	511145.b3973	binding		f	f	177
511145.b2154	511145.b0355	binding		f	f	800
511145.b2154	511145.b0356	binding		f	f	876
511145.b2154	511145.b0476	binding		f	f	153
511145.b2155	511145.b3997	binding		f	f	153
511145.b2156	511145.b2157	activation	activation	t	f	401
511145.b2156	511145.b2916	expression	inhibition	t	f	401
511145.b2156	511145.b4132	binding		f	f	154
511145.b2157	511145.b2156	activation	activation	t	t	401
511145.b2159	511145.b1749	binding		f	f	329
511145.b2159	511145.b2140	binding		f	f	414
511145.b2159	511145.b3417	binding		f	f	421
511145.b2160	511145.b0676	binding		f	f	185
511145.b2160	511145.b0679	binding		f	f	181
511145.b2160	511145.b0731	binding		f	f	195
511145.b2160	511145.b1131	binding		f	f	161
511145.b2160	511145.b1198	binding		f	f	219
511145.b2160	511145.b1207	binding		f	f	187
511145.b2160	511145.b1623	binding		f	f	163
511145.b2160	511145.b2049	binding		f	f	152
511145.b2160	511145.b2383	binding		f	f	237
511145.b2160	511145.b3599	binding		f	f	153
511145.b2160	511145.b3722	binding		f	f	181
511145.b2160	511145.b3947	binding		f	f	237
511145.b2162	511145.b4384	binding		f	f	800
511145.b2163	511145.b0047	binding		f	f	152
511145.b2163	511145.b0049	activation	activation	f	f	161
511145.b2163	511145.b0049	binding		f	f	161
511145.b2163	511145.b0049	ptmod		f	f	161
511145.b2163	511145.b0473	binding		f	f	154
511145.b2163	511145.b0473	catalysis		t	f	154
511145.b2163	511145.b0473	catalysis		t	t	154
511145.b2163	511145.b0473	reaction		f	f	154
511145.b2163	511145.b0473	reaction		t	f	154
511145.b2163	511145.b0473	reaction		t	t	154
511145.b2163	511145.b0879	binding		f	f	193
511145.b2163	511145.b1838	activation	activation	f	f	161
511145.b2163	511145.b1838	binding		f	f	161
511145.b2163	511145.b1838	ptmod		f	f	161
511145.b2163	511145.b2508	binding		f	f	153
511145.b2163	511145.b2734	activation	activation	f	f	161
511145.b2163	511145.b2734	binding		f	f	161
511145.b2163	511145.b2734	ptmod		f	f	161
511145.b2163	511145.b2786	binding		f	f	384
511145.b2163	511145.b3350	binding		f	f	152
511145.b2165	511145.b2569	binding		f	f	190
511145.b2166	511145.b0679	binding		f	f	181
511145.b2166	511145.b0731	binding		f	f	183
511145.b2166	511145.b1131	binding		f	f	161
511145.b2166	511145.b1623	binding		f	f	163
511145.b2166	511145.b2383	binding		f	f	153
511145.b2166	511145.b3722	binding		f	f	181
511145.b2166	511145.b3947	binding		f	f	153
511145.b2167	511145.b0129	binding		f	f	432
511145.b2167	511145.b0676	binding		f	f	209
511145.b2167	511145.b0679	activation	activation	f	f	596
511145.b2167	511145.b0679	binding		f	f	596
511145.b2167	511145.b0679	ptmod		f	f	596
511145.b2167	511145.b0731	activation	activation	f	f	432
511145.b2167	511145.b0731	binding		f	f	432
511145.b2167	511145.b0731	ptmod		f	f	432
511145.b2167	511145.b0732	binding		f	f	235
511145.b2167	511145.b1101	binding		f	f	432
511145.b2167	511145.b1198	activation	activation	f	f	432
511145.b2167	511145.b1198	binding		f	f	432
511145.b2167	511145.b1198	ptmod		f	f	432
511145.b2167	511145.b1613	binding		f	f	430
511145.b2167	511145.b1621	binding		f	f	432
511145.b2167	511145.b1702	activation	activation	f	f	190
511145.b2167	511145.b1702	binding		f	f	190
511145.b2167	511145.b1702	ptmod		f	f	190
511145.b2167	511145.b1723	binding		f	f	485
511145.b2167	511145.b1736	binding		f	f	211
511145.b2167	511145.b1737	binding		f	f	432
511145.b2167	511145.b1817	binding		f	f	591
511145.b2167	511145.b1818	binding		f	f	185
511145.b2167	511145.b1819	binding		f	f	203
511145.b2167	511145.b2094	activation	activation	f	f	152
511145.b2167	511145.b2094	binding		f	f	152
511145.b2167	511145.b2094	ptmod		f	f	152
511145.b2167	511145.b2168	binding		f	f	718
511145.b2167	511145.b2169	activation	activation	f	f	881
511145.b2167	511145.b2169	binding		f	f	940
511145.b2167	511145.b2169	ptmod		f	f	881
511145.b2167	511145.b2383	activation	activation	f	f	581
511145.b2167	511145.b2383	binding		f	f	581
511145.b2167	511145.b2383	ptmod		f	f	581
511145.b2167	511145.b2415	activation	activation	f	f	325
511145.b2167	511145.b2415	binding		f	f	325
511145.b2167	511145.b2415	ptmod		f	f	325
511145.b2167	511145.b2416	activation	activation	f	f	201
511145.b2167	511145.b2416	binding		f	f	201
511145.b2167	511145.b2416	catalysis		t	t	900
511145.b2167	511145.b2416	ptmod		f	f	201
511145.b2167	511145.b2417	activation	activation	f	f	426
511145.b2167	511145.b2417	binding		f	f	426
511145.b2167	511145.b2417	ptmod		f	f	426
511145.b2167	511145.b2429	binding		f	f	432
511145.b2167	511145.b2715	binding		f	f	432
511145.b2167	511145.b2934	activation	activation	f	f	152
511145.b2167	511145.b2934	binding		f	f	152
511145.b2167	511145.b2934	ptmod		f	f	152
511145.b2167	511145.b3133	binding		f	f	410
511145.b2167	511145.b3138	binding		f	f	410
511145.b2167	511145.b3139	binding		f	f	185
511145.b2167	511145.b3140	binding		f	f	203
511145.b2167	511145.b3204	activation	activation	f	f	211
511145.b2167	511145.b3204	binding		f	f	211
511145.b2167	511145.b3204	ptmod		f	f	211
511145.b2167	511145.b3206	activation	activation	f	f	325
511145.b2167	511145.b3206	binding		f	f	325
511145.b2167	511145.b3206	ptmod		f	f	325
511145.b2167	511145.b3565	binding		f	f	430
511145.b2167	511145.b3599	activation	activation	f	f	548
511145.b2167	511145.b3599	binding		f	f	548
511145.b2167	511145.b3599	ptmod		f	f	548
511145.b2167	511145.b3722	activation	activation	f	f	596
511145.b2167	511145.b3722	binding		f	f	596
511145.b2167	511145.b3722	ptmod		f	f	596
511145.b2167	511145.b3897	activation	activation	f	f	432
511145.b2167	511145.b3897	binding		f	f	432
511145.b2167	511145.b3897	ptmod		f	f	432
511145.b2167	511145.b3899	binding		f	f	250
511145.b2167	511145.b3900	activation	activation	f	f	152
511145.b2167	511145.b3900	binding		f	f	152
511145.b2167	511145.b3900	ptmod		f	f	152
511145.b2167	511145.b3947	activation	activation	f	f	581
511145.b2167	511145.b3947	binding		f	f	581
511145.b2167	511145.b3947	ptmod		f	f	581
511145.b2167	511145.b4195	activation	activation	f	f	152
511145.b2167	511145.b4195	binding		f	f	152
511145.b2167	511145.b4195	ptmod		f	f	152
511145.b2167	511145.b4240	binding		f	f	432
511145.b2167	511145.b4302	activation	activation	f	f	152
511145.b2167	511145.b4302	binding		f	f	152
511145.b2167	511145.b4302	ptmod		f	f	152
511145.b2168	511145.b0731	binding		f	f	432
